,floor_area_sqm,remaining_lease,no_of_mrt_within_1km,bus_dist,no_of_bus_within_1km,school_dist,no_of_schools_within_1km,mrt_dist,resale_price,town_ANG MO KIO,town_BEDOK,town_BISHAN,town_BUKIT BATOK,town_BUKIT MERAH,town_BUKIT PANJANG,town_BUKIT TIMAH,town_CENTRAL AREA,town_CHOA CHU KANG,town_CLEMENTI,town_GEYLANG,town_HOUGANG,town_JURONG EAST,town_JURONG WEST,town_KALLANG/WHAMPOA,town_MARINE PARADE,town_PASIR RIS,town_PUNGGOL,town_QUEENSTOWN,town_SEMBAWANG,town_SENGKANG,town_SERANGOON,town_TAMPINES,town_TOA PAYOH,town_WOODLANDS,town_YISHUN,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,storey_range_01 TO 03,storey_range_04 TO 06,storey_range_07 TO 09,storey_range_10 TO 12,storey_range_13 TO 15,storey_range_16 TO 18,storey_range_19 TO 21,storey_range_22 TO 24,storey_range_25 TO 27,storey_range_28 TO 30,storey_range_31 TO 33,storey_range_34 TO 36,storey_range_37 TO 39,storey_range_40 TO 42,storey_range_43 TO 45,storey_range_46 TO 48,storey_range_49 TO 51,flat_model_Adjoined flat,flat_model_Apartment,flat_model_DBSS,flat_model_Improved,flat_model_Improved-Maisonette,flat_model_Maisonette,flat_model_Model A,flat_model_Model A-Maisonette,flat_model_Model A2,flat_model_Multi Generation,flat_model_New Generation,flat_model_Premium Apartment,flat_model_Premium Apartment Loft,flat_model_Premium Maisonette,flat_model_Simplified,flat_model_Standard,flat_model_Terrace,flat_model_Type S1,flat_model_Type S2
58513,0.1516307107789429,0.37006485077531864,-0.22038997080466366,-0.7608836761229625,1.0539412288532524,-0.43143870916637045,1.4960065176422153,0.026359931642245708,382000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58514,-0.42531437565802604,-0.5384396324517527,-0.22038997080466366,-0.10259452216194791,1.8021352693430288,0.004028501149126874,1.4960065176422153,0.5155605648854453,310000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58515,-0.5489454656088051,-0.5448829266590369,-0.22038997080466366,-0.10259452216194791,1.8021352693430288,0.004028501149126874,1.4960065176422153,0.5155605648854453,321000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58516,-0.301683285707247,0.42161120443359223,-1.2910514781365379,-1.6230866850286254,-0.06834983188141205,-1.1605584696345683,-0.3120269049085873,1.1765606053207254,350000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58517,0.11042034746201655,0.31207520290976093,-1.2910514781365379,-0.44264278369829996,-0.06834983188141205,-1.0706702911415438,-0.3120269049085873,1.6153664056733748,370000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58518,0.19284107409586926,0.26052884925148734,-1.2910514781365379,-1.6230866850286254,-0.06834983188141205,-1.1605584696345683,-0.3120269049085873,1.1765606053207254,368000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58519,0.3576825273635747,-0.712408576048426,0.8502715365272105,0.14805382338679351,1.0539412288532524,-1.2545547594826791,0.591989806366814,-0.38460046843445744,428000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58520,0.2340514374127956,-0.7510683412921312,0.8502715365272105,0.14805382338679351,1.0539412288532524,-1.2545547594826791,0.591989806366814,-0.38460046843445744,418000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58521,0.5225239806312801,0.7502192090050861,-1.2910514781365379,-0.38979591810600495,1.8021352693430288,0.8170127357682446,-1.2160436161839885,1.0444946706577733,425000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58522,0.5225239806312801,0.7631057974196546,0.8502715365272105,0.34122655340908414,2.176232289587917,2.2742397404727863,0.591989806366814,-0.020348106350462022,426000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58523,0.5225239806312801,0.7631057974196546,0.8502715365272105,0.34122655340908414,2.176232289587917,2.2742397404727863,0.591989806366814,-0.020348106350462022,411000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58524,1.0582587037513227,-0.1325120973928485,-0.22038997080466366,1.5107104113333334,-0.06834983188141205,-0.31332389173101416,-0.3120269049085873,-0.8433352532825122,600000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58525,0.97583797711747,-0.5513262208663211,-0.22038997080466366,1.7458706185975559,-1.1906408926160765,-0.13334640585282911,-0.3120269049085873,-0.9569248939977238,538000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58526,1.5115727002375126,-0.8283878717795415,-0.22038997080466366,0.5549473356300162,0.6798442086083643,0.9259571977901199,0.591989806366814,0.466031678788861,548000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58527,1.0170483404343964,-0.33225421781865855,0.8502715365272105,1.391542321330381,-0.8165438723711884,-0.16140095978955904,1.4960065176422153,-0.7478773495540837,548000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58528,0.97583797711747,-0.480449984586195,0.8502715365272105,1.391542321330381,-0.8165438723711884,-0.16140095978955904,1.4960065176422153,-0.7478773495540837,539000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58529,0.9346276138005436,0.29274532028790834,-1.2910514781365379,-0.08236432764117414,0.6798442086083643,-0.234965667649527,0.591989806366814,0.9442572174209524,508000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58530,1.0582587037513227,0.4280544986408764,-0.22038997080466366,0.8657214498138367,-0.8165438723711884,1.2427921417042425,-0.3120269049085873,-0.038174189905228646,595000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58531,0.8522068871666909,0.2089824955932138,0.8502715365272105,-0.3621820803469683,2.176232289587917,-0.8424264870747712,0.591989806366814,0.509669460747202,450000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58532,1.0582587037513227,-0.1325120973928485,-1.2910514781365379,-0.2239056178383151,2.176232289587917,-1.186916007131286,0.591989806366814,0.9297963705416625,470000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58533,0.7697861605328382,0.415167910226308,-1.2910514781365379,-1.6230866850286254,-0.06834983188141205,-1.1605584696345683,-0.3120269049085873,1.1765606053207254,410000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58534,0.9346276138005436,0.3185184971170451,-1.2910514781365379,-0.44264278369829996,-0.06834983188141205,-1.0706702911415438,-0.3120269049085873,1.6153664056733748,515000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58535,0.9346276138005436,0.3249617913243293,-1.2910514781365379,-0.6829843356551877,1.0539412288532524,-0.10705498293243533,0.591989806366814,1.4158744492031905,525000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58536,2.212148876625261,-0.5706561034881737,-0.22038997080466366,-0.1801848108906434,1.0539412288532524,0.09477761235971394,4.208056651468419,0.11104118702050329,641000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58537,2.006097060040629,-0.2871511583676692,-0.22038997080466366,-0.1801848108906434,1.0539412288532524,0.09477761235971394,4.208056651468419,0.11104118702050329,660000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58538,1.6352037901882917,0.3765081449826028,-1.2910514781365379,0.5382250589768128,-0.8165438723711884,-0.5722492490409389,-0.3120269049085873,2.0641977976144883,620000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58539,0.5637343439482064,-0.1325120973928485,-0.22038997080466366,-0.9934003764210347,1.0539412288532524,0.12294046867863845,2.4000232289176164,-0.9714117022033405,465000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58540,0.3576825273635747,-0.1325120973928485,-0.22038997080466366,-1.0935321541108494,1.0539412288532524,0.373688815053622,2.4000232289176164,-0.8735545487593804,428000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58541,-0.2192625590733943,1.6200639269884523,-0.22038997080466366,0.5172788707172118,-1.938834933105853,0.2941549389315993,0.591989806366814,0.01555756703773387,470888.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58542,-0.2192625590733943,1.6136206327811682,-0.22038997080466366,-0.140219176837981,-1.1906408926160765,0.05088929777176951,0.591989806366814,-0.3083150648683085,438888.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58543,-0.17805219575646794,1.6136206327811682,-0.22038997080466366,0.5172788707172118,-1.938834933105853,0.2941549389315993,0.591989806366814,0.01555756703773387,450000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58544,-0.2192625590733943,1.6136206327811682,-0.22038997080466366,0.5172788707172118,-1.938834933105853,0.2941549389315993,0.591989806366814,0.01555756703773387,460000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58545,1.1406794303851755,-0.1325120973928485,-0.22038997080466366,0.6189984600464248,-0.06834983188141205,-0.35004249549320915,-0.3120269049085873,-1.0123549536799896,612888.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58546,0.6049447072651328,1.6136206327811682,-0.22038997080466366,0.3379740223871131,-2.3129319533507413,0.32356624748949686,-0.3120269049085873,-0.00430588178584881,650000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58547,1.1406794303851755,-0.1325120973928485,-0.22038997080466366,-0.3961090450599722,-0.44244685212630025,-0.9641830683196077,-0.3120269049085873,-0.37741088617260526,618000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58548,-2.1973599982858594,1.5169712196719052,-0.22038997080466366,-0.5900519861201137,1.4280382490981407,0.7369686817753474,0.591989806366814,-0.8926163835268963,230000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58549,-2.07372890833508,1.4847547486354842,-1.2910514781365379,-0.8607215448679358,0.6798442086083643,2.952608248330715,-1.2160436161839885,1.1772731297647214,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58550,-1.2083112786796268,-0.8734909312305309,-0.22038997080466366,-0.45982039895955856,-1.1906408926160765,0.16033152822125815,-0.3120269049085873,-0.31885779498855576,292000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58551,-1.2083112786796268,-0.9508104617179411,0.8502715365272105,-0.6954400640578015,-0.44244685212630025,-0.21197418498018628,-0.3120269049085873,-0.13612726410720816,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58552,-1.2495216419965531,-0.8606043428159624,-0.22038997080466366,-0.40485951455485075,-0.8165438723711884,1.6367374200243336,-1.2160436161839885,-0.3181230567923358,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58553,-1.2495216419965531,-0.7381817528775628,-0.22038997080466366,-0.23710799072078484,0.6798442086083643,0.8109520021011988,1.4960065176422153,-0.46358554573649,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58554,-1.2495216419965531,-0.8670476370232467,-0.22038997080466366,-0.3596297546540087,0.6798442086083643,-1.017965007660594,0.591989806366814,0.3570025699995292,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58555,-1.2083112786796268,-0.8799342254378151,-1.2910514781365379,1.8954643601922139,0.6798442086083643,-1.2549933257241301,0.591989806366814,0.746254174632867,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58556,-1.2083112786796268,-0.8670476370232467,-0.22038997080466366,3.3222923033757645,2.176232289587917,-1.1890386871264262,0.591989806366814,0.5498003392174704,260000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58557,-1.2083112786796268,-0.8606043428159624,-1.2910514781365379,3.353832057508901,0.6798442086083643,-1.2756762665131,-0.3120269049085873,0.7906809208640659,252000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58558,-1.2495216419965531,-0.8799342254378151,-0.22038997080466366,0.7884301298661055,1.4280382490981407,-0.8019053223853294,0.591989806366814,0.17186146375919498,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58559,-1.2495216419965531,-0.8863775196450993,-0.22038997080466366,0.7884301298661055,1.4280382490981407,-0.8019053223853294,0.591989806366814,0.17186146375919498,248000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58560,-0.9610490987780687,-0.744625047084847,-0.22038997080466366,0.03072717194719383,-0.44244685212630025,0.03997749210297465,-0.3120269049085873,0.07117095362268597,300000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58561,-1.3731527319473322,1.5234145138791895,-0.22038997080466366,-1.2468240315388919,-0.8165438723711884,-1.3327300769976085,0.591989806366814,-0.1254369542107472,338000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58562,-1.2495216419965531,-0.8348311659868257,-0.22038997080466366,-0.5900519861201137,1.4280382490981407,0.7369686817753474,0.591989806366814,-0.8926163835268963,245000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58563,-1.2083112786796268,-0.8155012833649731,-0.22038997080466366,-0.5900519861201137,1.4280382490981407,0.7369686817753474,0.591989806366814,-0.8926163835268963,250000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58564,-0.5489454656088051,-0.8090579891576889,-0.22038997080466366,-0.5900519861201137,1.4280382490981407,0.7369686817753474,0.591989806366814,-0.8926163835268963,295000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58565,-1.0434698254119215,1.4847547486354842,-1.2910514781365379,-0.8607215448679358,0.6798442086083643,2.952608248330715,-1.2160436161839885,1.1772731297647214,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58566,0.27526180072972195,-0.8606043428159624,-0.22038997080466366,-0.9714560596002663,-1.1906408926160765,-0.6560058024217641,-0.3120269049085873,0.20409939337222818,338000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58567,0.02799962082816384,-0.8734909312305309,-0.22038997080466366,-0.05277332339769024,-1.1906408926160765,1.7441284602189198,-0.3120269049085873,-0.452057669703514,408000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58568,0.3164721640466483,-0.7768415181212679,-0.22038997080466366,-0.027558787165590716,-0.06834983188141205,-0.17774332117896263,-0.3120269049085873,-0.38429979662268515,435000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58569,0.3164721640466483,-0.7768415181212679,-0.22038997080466366,-1.1618170017668363,-0.8165438723711884,-0.3198800045630485,0.591989806366814,0.3131718222522672,460000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58570,-0.13684183243954157,-0.8670476370232467,-0.22038997080466366,-0.5900519861201137,1.4280382490981407,0.7369686817753474,0.591989806366814,-0.8926163835268963,410000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58571,-0.013210742488762516,-1.2149855242165932,-1.2910514781365379,-1.1548514447694438,-1.5647379128609646,-0.2434680822306777,-1.2160436161839885,1.9892349667372593,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
